;producto_id;tipo_produccion_id;idioma_id;anio_publica;titulo;palabras_clave
742;4212;1;4;2016;Fibrin(ogen)olytic and antiplatelet activities of a subtilisin- like protease from Solanum tuberosum (StSBTc-3);PLANT SERINE PROTEASES|ANTICOAGULANT AND ANTITHROMBOTIC AGENTS|PLATELETS|HAEMOSTASIS|THROMBOLYTIC THERAPY
743;4213;1;4;2016;"Environmental harshness decreases ant &#946;-diversity between salt marsh and neighboring upland environments";diversity|ants|saltmarsh|environments
744;4214;1;4;2016;Draft genome of Shewanella frigidimarina Ag06-30, a marine bacterium isolated from Potter Peninsula, King George Island, Antarctica;ANTARCTIC BACTERIA|SHEWANELLA
745;4215;1;4;2016;Spatial Inferences in Narrative Comprehension: the Role of Verbal and Spatial Working Memory;spatial inferences|narrative comprehension|discourse processing|working memory
746;4216;1;5;2016;Biomineralización de cobre en Candida fukuyamaensis RCL-3;Biomineralización|Cobre| Candida fukuyamaensis
747;4217;1;4;2016;Nucleation of plasticity in nanoparticle collisions;CLUSTER COLLISIONS|MOLECULAR DYNAMICS|NANOPARTICLES|PLASTICITY
748;4218;1;4;2016;Noise exposure of immature rats can induce different age-dependent extra-auditory alterations that can be partially restored by rearing animals in an enriched environment;NOISE|BEHAVIOR|ENRICHED ENVIRONMENT|CENTRAL NERVOUS SYSTEM
749;4219;1;4;2016;Positional stability and radial dynamics of sonoluminescent bubbles under bi-harmonic driving: Effect of the high-frequency component and its relative phase;Sonoluminescence (SBSL)|Bi-harmonic driving|Positional instability|Bjerknes force|Relative phase
750;4220;1;4;2016;By-product from pumpkin (Cucurbita Moschata Duchesne ex Poiret) as a substrate and vegetable matrix to contain Lactobacillus casei;LACTOBACILLUS CASEI|PROBIOTICS|FUNCTIONAL FOODS|PUMPKIN|BY-PRODUCTS
751;4221;1;4;2016;Phase diagrams for the adsorption of monomers with non-additive interactions;Computer simulations|Monte Carlo simulations|Equilibrium thermodynamics|Statistical mechanics
752;4222;1;4;2016;SIZE-DEPENDENT COMPLEX DIELECTRIC FUNCTION OF Ni, Mo, W, Pb, Zn and Na NANOPARTICLES.  APPLICATION TO SIZING;COMPLEX DIELECTRIC FUNCTION|METAL NANOPARTICLES|PLASMA FREQUENCY|DAMPING CONSTANT
753;4223;1;5;2016;Investigación socio-ecológica a largo plazo en la Patagonia Austral: Estrategias interdisciplinarias para lograr la conservación de los recursos naturales a través de un manejo sustentable bajo escenarios de cambio global;MANEJO FORESTAL|USO SILVO-PASTORIL|DIMENSION SOCIO-ECOLOGICA|ESPECIES INVASORAS|RED DE PARCELAS PERMANENTES DE LARGO PLAZO
754;4224;1;5;2016;Enfoques de Aprendizaje en estudiantes universitarios argentinos según el R-SPQ-2F: Análisis de sus propiedades psicométricas;R-SPQ-2F|VALIDEZ|ESTUDIANTES UNIVERSITARIOS|ENFOQUES DE APRENDIZAJE
755;4225;1;4;2016;Discovery of a deep Seyfert-2 galaxy at z = 0.222 behind NGC 300;galaxies: Seyfert|X-rays: galaxies|X-rays: individual: 3XMM J005450.3-373849|X-rays: individual: XMMU J005450.0-373853
756;4227;1;4;2016;Vitrification of immature and matured bovine oocytes: effect of brilliant cresyl blue selection and hyaluronan addition;oocytes|vitrification|brilliant cresyl blue|bovine
757;4228;1;5;2016;¿Poblaciones superfluas? Estrategias asociativas en luchas locales emergentes en respuesta a problemas globales.;EXCLUSIÓN|RESISTENCIA|SUBJETIVIDADES|MENTALIDADES
758;4229;1;4;2016;Spinodals and critical point using short-time dynamics for a simple model of liquid;liquid thermodynamics|spinodal
759;4230;1;4;2016;Comparison of the efficiency of 5 methods for fungal DNA extraction from crop debris and evaluation of its suitability for the amplification of Fusarium graminearum by PCR;Fusarium head blight|Gibberella zeae|Real TIme PCR
760;4231;1;4;2016;Telomerase as a cancer target. Development of new molecules;CANCER|TELOMERASE|INHIBITOR|TARGET
761;4232;1;4;2016;CHALLENGES IN PROTEIN FORMULATION FOCUSED;DRUG DELIVERY|MULTIPLE-UNIT SYSTEM|EXTRUSION-SPHERONIZATION|PELLETS
762;4233;1;5;2016;El período de repago de las inversiones productivas en Argentina ? Evidencia obtenida de la evolución del PBI 1950 ? 2008;Argentina|Producto Bruto Interno|Transiciones de Markov
763;4234;1;5;2016;Conocimiento y valoración de la biodiversidad en estudiantes del último  año de profesorados de biología y geografía de Argentina;Biodiversidad|Formación docente|Ciencias Biológicas|Geografía
764;4235;1;4;2016;Impacts of Crop Residue on Damage by Sugarcane Pests During the Tillering Phase in Argentina;TRUE ARMYWORM |LESSER CORMSTALK BORER|GREEN HARVEST|TRASH BLANKET|STUBBLE
765;4236;1;4;2016;A Bayesian Technique for Real and Integer Parameters Estimation in Linear Models and Its Application to GNSS High Precision Positioning;Bayesian estimation|Carrier-phase ambiguity resolution|GNSS|integer parameter estimation
766;4237;1;4;2016;Effect of polyploidization in the production of essential oils in Lippia integrifolia;Polyploidization|Colchicine|Tissue Culture|Autotetraploids|Essential oils
767;4238;1;4;2016;Essential oils of native and naturalized Lamiaceae species growing in the Patagonia region (Argentina);Lamiaceae|Patagonia|essential oils|Scutellaria nummulariifolia
768;4239;1;5;2016;Actividad antioxidante en infusiones, tinturas y aceites esenciales de especies nativas de la Patagonia Argentina;ACTIVIDAD ANTIOXIDANTE|PLANTAS MEDICINALES|PATAGONIA
769;4240;1;4;2016;THE ROLE OF AFM, HRTEM, SAXS AND OPTICAL SPECTROSCOPY IN SIZING Cu, Ag, Fe AND Ni NANOPARTICLES GENERATED BY ULTRAFAST LASER ABLATION OF SOLID TARGETS IN DIFFERENT LIQUID MEDIA;nanoparticles|fractals
770;4242;1;4;2016;Towards better Scrum learning using learning styles;AGILE SOFTWARE DEVELOPMENT|SOFTWARE ENGINEERING EDUCATION|LEARNING STYLES
771;4243;1;4;2016;Artificial Intelligence in Service-Oriented Software Design;ARTIFICIAL INTELLIGENCE|SERVICE-ORIENTED DESIGN|WEB SERVICE DISCOVERY|WEB SERVICE COMPOSITION|WEB SERVICE DEVELOPMENT
772;4245;1;5;2016;Protocolo de atención a un paciente con diagnóstico de pulpitis irreversible;cavidad pulpar|tratamiento endodontico|extirpación pulpar|endodoncia
773;4247;1;4;2016;Chemical composition and electronic structure of anodic passive films on low-C 13CrNiMo stainless steel;Alloys Passive films|Heat treatment|Stainless Steel|Passive films|Corrosion
774;4248;1;4;2016;Structural and spectroscopic study of a pectin isolated from citrus peel by using FTIR and FT-Raman spectra and DFT calculations;Pectin|Vibrational Spectra|Molecular Structure|DTF calculations
775;4249;1;4;2016;Measurement of shrinkage during photopolymerization of methacrylate resins by interferometric techniques: Local and global analyses;Photopolymerization shrinkage|Fiber optics sensors - Interferometry|Dynamical speckle analysis|Dental composites
776;4250;1;4;2016;Self-Healing during Electrical Treeing: A Feature of the Two-Phase Liquid-Solid Nature of Silicone Gels;SILICONES|ELECTRICAL TREES|SELF-HEALING|GELS|LIQUID FRACTION|CROSS-LINKING|PARTIAL DISCHARGES|CAVITIES|SHEAR MODULUS
777;4251;1;4;2016;Effect of hydrocolloids on the properties of wheat/potato starch mixtures;Hydrocolloids|Pasting|Potato starch|Wheat starch
778;4252;1;4;2016;Descri pción de un brote atípico de rabia en terneros en un encierre a corral;Rabia|encefalitis|engorde a corral|enfermedades nerviosas|salud pública
779;4253;1;4;2016;Assessment of climate variability and land use effect on shallow lakes in temperate plains of Argentina;SHALLOW LAKES|TEMPERATE PAMPA REGION|ENSO EVENTS|AREAL VARIABILITY
780;4254;1;4;2016;A combined DPSIR and SAF approach for the adaptive management of beach erosion in Monte Hermoso and Pehuen Co (Argentina);COASTAL EROSION|BEACH MANAGEMENT|DPSIR|SAF
781;4255;1;5;2016;Evolucion de los roedores Cricetidae en América del Sur: una visión desde el registro paleontológico;SIGMODONTINAE|AMERICA DEL SUR|PLIOCENO|PLEISTOCENO
782;4256;1;4;2016;Theme in English and Spanish: Different means of realization for the same textual function;ACADEMIC DISCOURSE|ENGLISH|METHOD OF DEVELOPMENT|SPANISH|THEME
783;4257;1;5;2016;Esquema de tres interfaces con compensación isostática local en el margen continental Argentino;compensación isostática local|margen continental Argentino
784;4258;1;4;2016;Drug-Induced QTc Interval Prolongation: A Multicenter Study to Detect Drugs and Clinical Factors Involved in Every Day Practice.;Farmacovigilancia|QT|Arritmia|Factores de riesgo
785;4259;1;4;2016;Anti-tubercular and antioxidant activities of C-glycosyl carbonic anhydrase inhibitors: Towards the development of novel chemotherapeutic agents against Mycobacterium tuberculosis;Tuberculosis|Glycomimetic|Dual mechanisms
786;4260;1;5;2016;Problematizando las enseñanzas sobre la menstruación en la escuela: lo disimulado, lo negativo, lo silenciado;Menstruación|educación sexual|corporalidad
787;4261;1;4;2016;mRNA biogenesis-related helicase eIF4AIII from Arabidopsis  thaliana is an important factor for abiotic stress adaptation;ABIOTIC STRESS|mRNA BIOGENESIS|EVOLUTION|HELICASAS
788;4262;1;4;2016;Application of Model predictive control suitable for closed loop re-identification to a polymerization reactor;Model predictive control|Closed-loop identification|Polymerization reactor|Persistent excitation
789;4263;1;4;2016;Species-Specific Responses of Carnivores to Human-Induced Landscape Changes in Central Argentina;CARNIVORES
790;4264;1;4;2016;Cultivable bacteria associated with infective propagules of arbuscular mycorrhizal fungi. Implications for mycorrhizal activity;ARBUSCULAR MYCORRHIZAL FUNGI|ASSOCIATED HELPER RHIZOBACTERIA|COMPLEX MICROBIAL INOCULANTS
791;4265;1;4;2016;Innate host habitat preference in the parasitoid Diachasmimorpha longicaudata: Functional significance and modifications through learning;a
792;4266;1;4;2016;From Farm to Table: Follow-Up of Shiga Toxin-Producing Escherichia coli Throughout the Pork Production Chain in Argentina;STEC,|,foodbornepathogens|porkproductionchain|prevalence,|characterization
793;4267;1;4;2016;Mode of Action of the Sesquiterpene Lactones Psilostachyin and Psilostachyin C on Trypanosoma cruzi;TRYPANOSOMA CRUZI|SESQUITERPENE LACTONES|CHAGAS' DISEASE|HEMIN INTERACTION|OXIDATIVE DAMAGE|ACTION MECHANISM
794;4268;1;4;2016;Dynamics of expression of two vitellogenin genes in the Chagas disease  vector   Triatoma  infestans: Analysis throughout pre-vitellogenesis  and vitellogenesis;TRIATOMA INFESTANS|CHAGAS´ DISEASE|VITELLOGENIN|EXPRESSION
795;4269;1;4;2016;Acute exposure to Buenos Aires air particles (UAP-BA) induces local and systemic inflammatory response in middle-aged mice: A time course study;URBAN AIR POLLUTION|CARDIORESPIRATORY SYSTEM|INFLAMMATION|OXIDATIVE STRESS
796;4271;1;5;2016;Experiencias de calorimetría diferencial de barrido en aleaciones Al-Si;liquidus|tranformaciones de fases|Entalpías|caracterización
797;4272;1;4;2016;The thyroid status reprograms T cell lymphoma growth and modulates immune cell frequencies;T cell lymphoma |Apoptosis|Thyroid hormones| Proliferation|Antitumor immune response
798;4273;1;4;2016;Eruption dynamics of the 22-23 April 2015 Calbuco Volcano (Southern Chile): Analyses of tephra fall deposits;CALBUCO VOLCANO|ERUPTION CHRONOLOGY|TEPHRA STRATIGRAPHY|SUBPLINIAN ERUPTION
799;4274;1;4;2016;Forecasting volcanic ash dispersal and coeval resuspension during the April - May 2015 Calbuco eruption;VOLCANIC ASH|PARTICLE RESUSPENSION|DISPERSION MODEL|CALBUCO
800;4275;1;5;2016;Desarrollo y madurez de las actividades de un conglomerado de pymes industriales argentinas;uso de recursos|cadena de valor|enfoque basado en recursos|PYMES
801;4276;1;4;2016;Diversity and life-history traits of wild bees in intensive agricultural landscapes in the Rolling Pampa, Argentina;"functional diversity|herbicide-tolerant genetically modified soybean|Lasioglossum (Dialictus); no-tillage; wild bees|wild bees"
802;4277;1;4;2016;Structural complexity of arthropod guilds is affected by the agricultural landscape heterogeneity generated by fencerows;field margin|carabid beetles|natural enemies|trophic interactions
803;4278;1;6;2016;Les nouvelles logiques migratoires en Amérique du Sud;Procesos migratorios urbanos|Procesos de integración/segregación|Globalización migratoria y ciudadanía sudamericana |Políticas públicas migratorias
804;4279;1;4;2016;Pulmonary toxoplasmosis in human immunodeficiency virus-infected patients in the era of antiretroviral therapy;PULMONARY TOXOPLASMOSIS|HIV|AIDS|PCR
805;4280;1;4;2016;First report of Cystoisospora belli parasitemia in a patient with acquired immunodeficiency syndrome;CYSTOISOSPORA BELLI|PARASITEMIA|AIDS|UNIZOITE TISSUE CYSTS
806;4281;1;4;2016;Genetic diversity of Cryptosporidium identified in clinical samples from cities in Brazil and Argentina;CRYPTOSPORIDIUM|GENOTYPES|GP60|PCR
807;4282;1;4;2016;INTEGRATING PACKAGING AND DISTRIBUTION PROBLEMS AND OPTIMIZATION THROUGH MATHEMATICAL PROGRAMMING;BIN PACKING PROBLEM|CAPACITATED VEHICLE ROUTING PROBLEM WITH TIME WINDOWS|LOGISTICS|OPTIMIZATION
808;4283;1;5;2016;Contacto de lenguas y migración: español y guaraní en una villa de Buenos Aires;CONTACTO DE LENGUAS |MIGRACIÓN|ESPAÑOL-GUARANÍ|CONTEXTO BILINGÜE Y BIDIALECTAL
809;4284;1;4;2016;Natural and induced antibodies contribute to differential susceptibility to secondary cystic echinococcosis of Balb/c and C57Bl/6 mice;SUSCEPTIBILITY|RESISTANCE|NATURAL ANTIBODIES|ECHINOCOCCUS GRANULOSUS|BALB/C|C57BL/6
810;4285;1;4;2016;MicroRNA discovery in the human parasite Echinococcus multilocularis from genome-wide data;MACHINE LEARNING|SELF ORGANIZING MAP|MICRORNA|ECHINOCOCCUS MULTILOCULARIS
811;4286;1;5;2016;MUTACIÓN FUNDADORA EN SÍNDROME DE LYNCH TIPO II;Síndrome de Lynch|mutación fundadora| gen MLH1
812;4287;1;4;2016;Cooking methods and the formation of PhIP (2-Amino, 1-methyl, 6-phenylimidazo[4,5-b] pyridine) in the crust of the habitually consumed meat in Argentina;PhIp|carnes|métodos de cocción
813;4288;1;4;2016;First approach to a framework for regional road-traffic accidents reduction system;Driver Assistance|Framework|Automotive Risk Detection
814;4289;1;4;2016;SOXC and miR17-92 gene expression profiling defines two subgroups with different clinical outcome in mantle cell lymphoma.;Mantle cell lymphoma|microRNAs|SOXC
815;4290;1;4;2016;The urinary excretion of an organic anion transporter as an early biomarker of methotrexate-induced kidney injury;METHOTREXATE|KIDNEY DAMAGE|BIOMARKERS|OAT5
816;4291;1;4;2016;COMPARATIVE PROGNOSTIC RELEVANCE OF BREAST INTRA-TUMORAL MICROVESSEL DENSITY EVALUATED BY CD105 AND CD146: A PILOT STUDY OF 42 CASES;breast cancer|metastasis|CD105|CD146
817;4292;1;4;2016;CRISPR-on system for the activation of the endogenous human INS gene;EPIGENETICS|DIABETES|REPROGRAMMING|CRISPR
818;4293;1;4;2016;iPSCs: A Minireview from Bench to Bed, including Organoids and the CRISPR System;CRISPR|REPROGRAMMING|EPIGENETICS|IPS
819;4294;1;4;2016;Effect of puerperal metritis on reproductive and productive performance in dairy cows in Argentina;Metritis|Reproductive Performance|Dairy Cows|MIlk Production
820;4295;1;5;2016;Contrastación de un programa de investigación científica progresivo en parasitología: los endoparásitos del zorro gris pampeano Lycalopex gymnocercus;Educación|Filosofía|Parasitología
821;4296;1;4;2016;Seed dormancy QTL identification across a Sorghum bicolor segregating population;SORGO|BROTADO PRECOSECHA|MAPA GENETICO|QTL
822;4298;1;4;2016;Alternative programs for synchronizing and re-synchronizing ovulation in beef cattle;Beef Cattle|Fixed Time Artifcial Insemination|Estradiol|GnRH
823;4299;1;4;2016;Facile preparation of silver-based nanocomposites via thiol-methacrylate 'click' photopolymerization;THIOL-ENE|PHOTOPOLIMERIZATION|SILVER NPS|NANOCOMPOSITES
824;4300;1;4;2016;Reduction of copper ions release by a novel ecofriendly electropolymerized nanolayer obtained from a natural compound (carvacrol).;Reduction copper ion release|Carvacrol|Electropolymerization|Ecofriendly
825;4301;1;4;2016;Self-reinforced composites based on commercial PP woven fabrics and a random PP copolymer modified with quartz;POLYMER-MATRIX COMPOSITES|FRACTURE|MECHANICAL TESTING|ACOUSTIC EMISSION
826;4302;1;4;2016;Aging in Water and in an Alkaline Medium of Unsaturated Polyester and Epoxy Resins: Experimental Study and Modeling;composites|aging|fibres
827;4303;1;4;2016;Normal state magnetotransport properties of beta-FeSe superconductors;TRANSPORT PROPERTIES|PNICTIDES AND CHALCOGENIDES|THEORIES AND MODELS OF MANY ELECTRON SYSTEMS
828;4304;1;4;2016;Synthesis of new double perovskites La1.98Mn1.11Mo0.89O5.93 and La1.92Mn1.29Mo0.71O5.84: Characterization of structural and magnetic properties;MAGNETICALLY ORDERED MATERIALS|CRYSTAL STRUCTURE|VACANCY FORMATION|MAGNETIC MEASUREMENTS|NEUTRON DIFRACTION|ORDER DISORDER EFFECTS
