persona_id;anio;sexo_id;edad;maximo_grado_academico_id;disciplina_maximo_grado_academico_id;disciplina_titulo_grado_id;disciplina_experticia_id;tipo_personal_id;producciones_ult_anio;producciones_ult_2_anios;producciones_ult_3_anios;producciones_ult_4_anios;institucion_trabajo_id;seniority_level;categoria_conicet_id;categoria_incentivos;max_dedicacion_horaria_docente_id;institucion_cargo_docente_id;clase_cargo_docente_id;tipo_condicion_docente_id
18910;2011;2;24;5;258;258;26;1;4;5;5;5;596;D  ;-1;-1;3;432;21;1
18911;2011;1;49;3;152;122;38;4;0;1;1;1;711;   ;-1;-1;3;712;17;1
18912;2011;2;39;5;201;174;250;3;5;5;14;22;8453;C  ;-1;5;3;5702;20;2
18913;2011;1;29;5;119;119;111;1;6;9;13;16;5072;C  ;6;5;3;5062;21;1
18914;2011;2;47;3;275;275;275;2;0;1;2;3;1478;   ;;;;;;
18915;2011;1;35;1;-1;-1;256;3;12;24;31;32;10571;C  ;1;-1;3;386;18;3
18916;2011;1;52;3;271;271;119;4;0;1;1;2;421;   ;-1;-1;3;421;20;1
18917;2011;1;51;1;181;181;181;3;1;1;4;7;8972;S/D;;;;;;
18918;2011;1;62;3;201;38;158;3;2;3;5;5;4066;C  ;-1;4;2;432;17;1
18919;2011;1;51;1;271;271;271;3;15;33;55;70;473;A  ;-1;2;2;473;18;2
18920;2011;1;51;1;271;271;139;3;5;5;11;14;473;B  ;-1;3;1;473;20;1
18921;2011;2;39;5;254;254;89;2;0;0;0;0;468;   ;;;;;;
18922;2011;1;54;2;258;258;271;3;2;4;4;4;432;C  ;-1;4;2;432;18;1
18923;2011;1;45;2;275;249;249;4;0;0;1;2;101;   ;-1;3;1;114;20;1
18924;2011;1;41;1;-1;-1;37;3;3;6;6;7;7884;S/D;;;;;;
18925;2011;2;34;1;119;119;112;1;6;11;13;17;6791;C  ;;;;;;
18926;2011;1;25;-1;-1;-1;258;3;2;4;5;5;3537;S/D;-1;-1;3;3537;22;2
18927;2011;1;55;1;158;112;112;3;6;11;17;19;868;C  ;;;;;;
18928;2011;2;45;1;38;35;38;3;7;17;23;28;605;A  ;;;;;;
18929;2011;1;39;1;256;256;36;3;15;26;39;39;917;B  ;2;3;3;1821;18;2
18930;2011;1;50;1;225;108;117;3;9;16;19;25;8424;A  ;3;2;1;1452;18;1
18931;2011;1;36;1;44;44;41;1;1;2;3;7;8422;C  ;7;4;2;170;21;2
18932;2011;2;54;2;186;186;249;3;4;9;17;23;5036;A  ;-1;2;1;5036;17;1
18933;2011;2;39;3;284;204;201;2;2;2;4;4;1654;   ;;;;;;
18935;2011;2;41;2;281;281;252;3;9;16;20;25;3872;B  ;-1;3;2;366;18;1
18936;2011;1;45;1;35;35;34;3;3;7;7;8;3818;B  ;-1;3;3;223;18;2
18937;2011;1;35;5;17;17;256;4;3;3;3;3;4725;   ;-1;-1;2;4725;35;2
18938;2011;1;49;1;28;252;28;3;10;18;30;35;591;B  ;;;;;;
18939;2011;2;74;1;269;108;113;3;7;20;28;38;624;A  ;5;1;3;192;24;2
18940;2011;1;55;1;38;38;38;3;1;2;4;5;384;B  ;-1;3;1;2060;18;1
18941;2011;1;54;2;249;249;275;3;7;14;17;26;5036;A  ;-1;2;1;5036;19;2
18942;2011;1;60;1;35;35;46;3;13;25;33;35;8339;A  ;4;1;3;3774;17;3
18943;2011;1;50;1;27;27;27;3;4;8;9;10;6721;C  ;2;-1;3;6338;18;2
18944;2011;2;39;1;201;-1;96;3;6;7;12;16;3932;C  ;1;5;1;3932;20;2
18945;2011;2;48;1;257;257;29;3;1;2;2;5;572;B  ;-1;3;1;6605;18;1
18946;2011;1;29;1;38;-1;38;1;3;5;10;13;162;C  ;7;5;1;162;21;2
18947;2011;1;35;3;249;249;249;3;3;3;6;6;5036;C  ;-1;5;2;5036;31;2
18948;2011;1;55;1;5;5;5;3;6;13;16;20;130;A  ;4;1;1;130;17;1
18949;2011;1;25;-1;-1;-1;31;4;0;0;0;0;9489;   ;-1;-1;3;1760;74;3
18950;2011;1;40;1;223;-1;227;3;5;10;11;17;6764;B  ;1;3;3;333;18;2
18951;2011;1;51;1;227;227;227;3;11;25;33;36;6298;B  ;3;-1;3;1938;17;3
18952;2011;1;51;1;258;256;271;3;11;13;15;19;517;A  ;-1;2;1;518;18;1
18953;2011;1;27;5;204;204;280;4;1;2;3;3;6003;   ;-1;-1;3;339;46;2
18954;2011;1;37;5;231;231;235;4;0;1;1;1;3945;   ;-1;-1;3;8753;21;2
18956;2011;2;60;2;257;176;181;3;2;6;6;11;5788;S/D;;;;;;
18957;2011;2;38;2;201;76;11;3;1;1;5;6;4173;C  ;-1;4;2;575;20;1
18958;2011;1;45;1;22;17;256;3;2;3;5;7;3523;B  ;2;3;1;3523;18;1
18959;2011;1;24;-1;-1;-1;22;4;2;3;3;3;605;   ;-1;-1;3;5183;22;2
18960;2011;2;42;3;36;35;157;3;3;3;11;13;8329;C  ;-1;4;3;421;20;1
18961;2011;1;46;5;-1;-1;22;3;0;0;1;2;594;C  ;8;4;3;4855;69;1
18962;2011;1;28;5;271;271;271;1;3;9;10;10;1888;D  ;6;-1;3;1322;21;2
18963;2011;1;50;5;279;279;277;4;0;1;1;2;709;   ;-1;-1;3;701;17;3
18964;2011;1;53;1;18;18;22;3;6;9;20;25;473;B  ;-1;3;1;473;18;2
18965;2011;1;45;1;271;271;271;3;3;4;5;5;205;C  ;-1;4;2;205;18;1
18966;2011;1;30;7;-1;-1;183;4;1;1;3;3;461;   ;-1;-1;3;5036;22;2
18967;2011;2;46;2;263;255;263;3;3;5;12;15;5660;B  ;-1;3;3;6338;18;2
18968;2011;2;48;1;255;255;255;3;3;8;14;23;4009;A  ;4;1;1;101;19;1
18969;2011;2;24;-1;-1;-1;96;2;1;1;1;1;44;   ;;;;;;
18970;2011;1;25;5;165;165;100;1;1;2;4;4;3932;D  ;-1;-1;3;5059;21;2
18972;2011;1;61;1;106;74;106;3;6;10;13;19;11155;A  ;-1;1;2;324;69;-1
18973;2011;2;41;1;9;9;12;3;16;80;103;146;122;B  ;2;3;1;122;20;1
18974;2011;2;53;1;106;76;106;3;8;10;15;25;11155;A  ;-1;2;1;322;18;2
18975;2011;1;27;5;108;108;36;1;1;6;6;7;1322;D  ;6;-1;3;1322;21;2
18976;2011;1;51;1;38;38;38;3;14;20;26;29;3537;A  ;-1;2;1;3537;19;2
18977;2011;2;37;1;201;-1;210;3;1;1;2;10;1145;B  ;1;3;3;176;18;1
18978;2011;1;26;5;-1;-1;36;1;4;5;5;5;162;D  ;-1;-1;1;1322;21;2
18979;2011;2;41;1;256;36;41;3;6;10;13;18;927;B  ;2;3;3;983;18;1
18980;2011;2;54;1;12;9;12;3;8;18;27;39;5113;A  ;4;1;1;122;17;1
18981;2011;2;31;1;210;209;210;1;13;21;26;34;1620;C  ;7;4;3;4820;21;1
18982;2011;1;53;1;18;18;18;3;13;17;23;25;247;A  ;3;1;1;277;17;1
18983;2011;1;44;3;223;207;207;3;0;0;1;2;9666;S/D;-1;-1;1;9666;18;2
18984;2011;1;43;5;38;38;38;3;0;0;2;2;334;C  ;-1;4;1;334;20;1
18985;2011;2;63;1;29;29;29;3;18;39;56;66;591;A  ;;;;;;
18986;2011;1;34;5;175;175;250;2;0;0;0;0;4810;   ;;;;;;
18987;2011;2;31;5;150;150;22;1;4;5;8;9;162;C  ;6;5;2;5183;20;1
18988;2011;1;43;1;275;275;275;3;12;18;22;23;2047;B  ;2;3;2;2047;18;1
18989;2011;1;24;5;154;154;106;1;5;14;14;14;389;D  ;6;-1;3;4661;42;3
18990;2011;2;28;1;22;22;22;3;6;7;7;9;894;C  ;1;-1;3;487;69;1
18991;2011;1;34;1;-1;-1;271;1;2;5;7;7;868;C  ;7;4;3;3337;20;1
18992;2011;1;30;2;247;237;237;4;0;0;3;6;1654;   ;-1;-1;3;1654;30;2
18993;2011;1;47;1;256;256;106;3;18;28;31;36;10615;A  ;3;1;1;122;18;1
18994;2011;2;53;1;150;-1;158;3;22;37;42;52;162;A  ;3;1;1;1322;19;1
18996;2011;2;31;1;-1;-1;179;3;2;3;3;4;327;C  ;;;;;;
18997;2011;1;43;1;271;271;271;3;7;12;17;22;473;B  ;2;3;2;473;18;1
18998;2011;1;45;1;20;20;19;3;4;12;20;37;895;A  ;3;1;3;355;17;1
18999;2011;1;23;-1;-1;-1;22;4;0;0;0;0;5183;   ;-1;-1;3;5183;22;2
19001;2011;1;60;1;258;258;42;3;8;27;30;38;530;A  ;3;1;1;530;17;1
19002;2011;2;61;1;38;38;38;3;7;13;17;19;919;A  ;4;1;1;1800;18;1
19003;2011;2;54;1;195;195;277;3;3;5;7;9;4894;S/D;-1;-1;2;670;17;3
19005;2011;1;24;5;150;150;114;1;4;7;8;9;2126;D  ;-1;-1;3;2126;22;2
19006;2011;1;58;1;16;16;16;3;13;18;25;38;943;A  ;4;1;3;122;18;1
19007;2011;2;50;1;76;76;76;3;14;18;21;28;123;A  ;2;2;3;123;18;2
19009;2011;1;56;1;249;249;275;3;11;20;34;51;4709;A  ;-1;2;1;4709;17;2
19010;2011;2;35;1;41;-1;41;1;1;3;6;8;4969;C  ;7;5;2;4969;20;2
19011;2011;2;35;1;174;174;181;3;4;9;13;15;1870;B  ;-1;3;1;7352;20;1
19012;2011;1;61;1;256;256;76;3;17;32;58;73;123;A  ;4;1;3;166;17;2
19013;2011;2;34;5;219;219;221;3;3;3;3;3;368;C  ;-1;5;3;368;20;2
19014;2011;1;24;5;221;221;284;4;2;2;2;2;339;   ;-1;-1;3;368;46;2
19015;2011;1;53;5;174;174;199;3;5;6;8;9;101;A  ;-1;2;3;101;18;1
19016;2011;1;42;2;176;176;176;3;2;7;7;10;398;B  ;-1;3;1;3978;18;1
19017;2011;1;54;5;243;243;243;3;10;14;19;20;466;B  ;-1;3;2;466;17;2
19018;2011;2;25;-1;-1;-1;37;2;0;0;0;0;473;   ;;;;;;
19019;2011;1;36;1;-1;-1;26;3;11;27;38;43;1872;B  ;2;3;3;357;46;2
19020;2011;1;33;2;282;282;280;1;2;6;9;14;1654;C  ;6;5;3;707;17;1
19023;2011;2;57;1;20;20;20;3;14;29;48;65;903;A  ;3;2;3;352;19;1
19024;2011;1;57;1;256;256;38;3;7;11;20;29;101;A  ;;;;;;
19025;2011;1;54;5;44;44;44;3;1;2;3;3;586;C  ;-1;5;1;1229;21;1
19027;2011;2;36;1;12;12;11;3;1;5;8;11;9207;C  ;2;4;3;352;18;2
19029;2011;2;42;5;241;200;201;3;1;1;2;3;1654;C  ;-1;4;1;1820;60;1
19030;2011;1;55;1;-1;-1;37;3;6;9;10;25;114;A  ;-1;2;2;114;18;2
19031;2011;1;53;5;192;192;285;2;0;0;0;1;8749;   ;;;;;;
19032;2011;2;60;1;76;17;76;3;7;11;23;27;921;A  ;4;1;1;3444;17;1
19034;2011;1;24;5;271;271;22;1;6;7;8;8;8913;D  ;-1;-1;3;5183;20;2
19035;2011;2;39;3;252;237;282;4;0;1;1;1;461;   ;-1;5;3;477;18;2
19036;2011;2;34;3;201;199;199;4;0;0;0;0;1772;   ;-1;-1;3;1772;18;1
19037;2011;1;28;5;271;271;36;4;0;1;1;1;1322;   ;-1;-1;3;1322;22;2
19038;2011;1;55;1;20;20;20;3;4;8;17;21;903;A  ;-1;2;3;339;19;1
19039;2011;1;23;5;119;119;113;4;0;0;0;0;4696;   ;-1;-1;3;5111;21;2
19040;2011;1;34;5;4;4;253;3;1;1;1;1;354;C  ;6;5;1;339;21;2
19042;2011;1;43;1;150;150;20;3;4;6;7;14;949;A  ;2;2;1;170;18;1
19043;2011;1;43;3;201;201;201;4;0;0;0;0;438;   ;-1;-1;3;438;18;1
19044;2011;2;33;1;48;-1;36;1;3;7;11;12;909;C  ;7;5;3;561;20;1
19045;2011;2;27;5;61;61;61;3;2;4;4;4;4664;S/D;;;;;;
19046;2011;2;40;1;32;10;32;3;2;3;3;3;5366;C  ;-1;5;1;5366;18;2
19047;2011;1;48;2;286;286;230;3;1;2;6;8;245;C  ;-1;5;3;245;18;2
19048;2011;2;59;1;38;38;38;3;29;41;53;76;170;A  ;4;1;1;7009;17;1
19049;2011;2;36;1;26;26;257;1;0;1;1;1;5366;C  ;7;4;1;5767;18;2
19050;2011;1;39;3;271;271;159;3;0;5;9;10;247;C  ;-1;5;2;286;20;2
19051;2011;1;38;5;252;252;271;4;0;0;1;2;5802;   ;-1;-1;3;6851;21;1
19052;2011;2;42;5;197;197;197;2;0;0;0;0;517;   ;;;;;;
19053;2011;1;53;3;271;249;249;4;0;0;0;6;5036;   ;-1;4;1;5036;19;3
19054;2011;2;33;1;248;-1;248;1;4;9;10;11;6314;C  ;7;4;3;5883;20;2
19055;2011;1;54;1;228;226;228;3;12;16;19;24;591;A  ;;;;;;
19056;2011;1;28;7;-1;-1;199;2;1;1;1;1;474;   ;;;;;;
19059;2011;1;34;1;150;38;38;3;1;3;7;9;8422;C  ;-1;4;1;7009;21;2
19061;2011;1;36;2;227;227;285;2;2;2;3;3;9804;   ;;;;;;
19062;2011;1;46;2;280;280;207;3;3;6;7;7;216;B  ;-1;3;2;4594;56;3
19063;2011;1;56;1;18;18;18;3;4;12;18;31;561;B  ;-1;3;2;561;18;1
19064;2011;1;36;1;3;2;3;1;1;2;4;6;2069;C  ;1;5;3;386;20;2
19065;2011;1;61;1;256;256;38;3;18;39;46;50;8830;A  ;5;1;3;1046;17;2
19066;2011;2;33;5;17;17;100;3;6;10;14;15;917;C  ;6;5;1;490;20;2
19067;2011;1;26;5;154;154;154;1;5;8;11;11;3514;C  ;-1;5;2;3514;20;2
19070;2011;1;34;5;107;107;243;4;1;1;1;1;5332;   ;-1;-1;3;5332;21;2
19071;2011;1;48;1;-1;-1;201;3;6;9;15;21;2025;A  ;-1;2;2;177;18;2
19072;2011;2;28;5;62;62;61;4;-1;-1;-1;-1;9879;   ;-1;-1;3;5696;31;3
19073;2011;1;46;5;251;251;281;3;8;11;20;22;2049;B  ;-1;3;3;475;18;1
19074;2011;2;25;5;271;271;22;1;5;8;12;12;5183;D  ;6;-1;3;5183;21;2
19075;2011;1;30;5;1;1;38;3;1;4;4;4;390;S/D;-1;-1;3;4854;21;2
19077;2011;1;34;5;52;52;19;4;0;0;0;0;334;   ;-1;5;3;334;20;2
19078;2011;1;32;5;237;237;237;1;14;16;24;27;10885;D  ;6;-1;3;285;21;1
19079;2011;1;27;5;188;188;-1;3;0;4;5;5;175;S/D;;;;;;
19080;2011;2;35;5;61;61;61;3;4;6;8;14;1728;C  ;-1;5;3;1728;20;1
19081;2011;2;31;5;114;114;114;1;3;4;4;4;1800;C  ;-1;5;3;1800;80;1
19084;2011;2;42;1;279;252;201;3;8;9;12;16;1654;B  ;-1;3;1;1654;19;1
19085;2011;2;32;5;35;35;78;1;5;11;14;20;8090;C  ;6;5;3;6055;46;1
19086;2011;1;30;5;38;38;38;1;4;9;12;17;9143;D  ;6;-1;3;6647;18;2
19087;2011;1;33;1;256;256;36;1;4;9;11;11;917;C  ;7;-1;3;1821;34;2
19088;2011;1;49;1;271;271;39;3;5;5;6;6;5640;B  ;-1;3;1;5640;18;2
19089;2011;1;58;1;255;255;257;3;3;8;10;13;101;A  ;4;1;1;1915;17;1
19090;2011;1;54;1;173;173;19;3;3;6;8;10;5257;B  ;-1;3;2;468;20;2
19091;2011;1;37;1;38;38;38;3;8;14;22;28;890;B  ;2;3;3;1866;18;2
19092;2011;2;60;1;250;174;250;3;6;12;17;26;5279;A  ;4;1;3;1248;17;1
19093;2011;1;56;1;262;74;169;3;13;33;37;41;903;A  ;4;1;1;350;17;1
19094;2011;1;27;5;22;22;22;1;3;4;6;6;3883;C  ;-1;5;3;3883;42;3
19095;2011;1;32;5;35;35;271;1;2;6;7;8;4549;C  ;6;5;2;4549;42;2
19096;2011;2;38;6;63;-1;7;4;-1;-1;-1;-1;7754;   ;-1;-1;3;1243;20;1
19097;2011;2;32;1;35;-1;258;1;2;3;7;7;922;D  ;6;-1;3;527;47;3
19098;2011;1;27;5;38;38;271;1;1;1;2;2;1322;D  ;6;-1;3;1322;21;2
19099;2011;2;56;1;29;29;24;3;8;13;27;41;5279;A  ;3;1;3;5213;17;1
19100;2011;1;31;1;38;38;166;1;3;4;6;8;3487;C  ;7;5;3;2060;21;3
19101;2011;1;30;5;37;37;37;1;3;6;8;10;11399;D  ;;;;;;
19102;2011;1;22;7;-1;-1;8;2;0;0;0;0;4969;   ;;;;;;
19103;2011;1;36;1;201;36;271;1;5;12;15;19;605;C  ;7;4;1;162;21;1
19104;2011;1;49;1;258;256;38;3;15;28;28;31;605;A  ;;;;;;
19105;2011;1;34;1;38;38;176;3;4;6;6;7;918;C  ;11;4;3;7414;18;2
19106;2011;2;37;1;239;239;239;4;2;2;2;2;1960;   ;-1;-1;2;1960;17;1
19107;2011;2;54;2;107;107;107;4;0;0;1;2;8453;   ;-1;-1;2;8453;18;2
19108;2011;2;58;1;3;3;3;3;5;12;16;19;2069;A  ;4;1;1;386;17;1
19109;2011;1;26;5;107;107;166;1;6;9;11;13;3487;D  ;6;-1;3;384;33;3
19110;2011;1;69;1;108;108;154;3;4;15;19;23;384;A  ;4;1;1;390;17;1
19111;2011;1;29;5;37;37;37;1;4;6;12;15;1120;D  ;6;-1;3;1120;31;2
19112;2011;2;63;1;-1;-1;237;3;2;6;14;26;7420;A  ;-1;2;1;5841;18;1
19113;2011;1;37;5;200;200;250;4;0;0;0;0;517;   ;-1;-1;2;517;21;1
19114;2011;1;29;1;38;38;38;1;0;3;3;3;605;C  ;7;4;1;175;21;2
19115;2011;1;55;1;250;250;32;3;1;1;1;2;4875;A  ;-1;2;1;444;18;1
19116;2011;1;46;1;258;258;36;3;4;9;13;17;555;B  ;-1;3;1;555;18;1
19120;2011;1;32;5;225;225;238;1;5;8;11;13;8383;C  ;6;5;3;7057;20;2
19122;2011;1;37;2;223;201;279;3;10;15;22;28;189;B  ;-1;3;2;189;20;2
19123;2011;2;40;5;15;15;11;3;0;1;1;1;1257;C  ;-1;5;2;7131;18;2
19124;2011;2;55;1;41;17;41;3;5;8;14;16;162;A  ;-1;2;1;175;69;1
19125;2011;2;33;1;-1;-1;275;3;14;20;31;34;342;C  ;1;4;3;990;20;2
19126;2011;2;35;1;38;38;38;3;3;6;9;13;1975;B  ;1;3;1;473;18;2
19128;2011;1;43;2;271;119;157;3;4;5;7;9;4066;C  ;-1;4;1;4066;20;1
19129;2011;1;55;2;158;158;158;3;5;10;11;11;7884;S/D;;;;;;
19130;2011;1;47;3;199;199;199;3;5;10;12;15;444;B  ;-1;3;2;444;18;1
19131;2011;2;45;1;117;35;117;3;11;17;18;20;899;A  ;3;2;1;374;18;1
19132;2011;1;49;1;36;-1;271;3;10;23;32;42;1975;A  ;-1;2;1;1120;18;2
19133;2011;1;38;1;38;38;36;1;2;4;7;12;1975;C  ;1;4;3;1120;20;2
19134;2011;1;42;3;151;151;151;3;0;1;2;4;1120;C  ;-1;5;1;1120;20;2
19135;2011;2;35;5;258;258;111;1;1;8;9;11;1229;C  ;-1;5;3;5059;21;2
19136;2011;1;31;5;106;106;36;1;3;5;9;11;6506;C  ;6;5;2;6506;35;2
19137;2011;1;32;1;4;2;4;1;5;10;13;14;5481;C  ;7;5;1;5481;20;1
19138;2011;2;58;1;200;108;131;4;0;2;2;2;9430;   ;-1;-1;3;9430;17;1
19139;2011;1;42;2;221;218;246;3;6;9;10;15;2062;B  ;-1;3;2;2062;17;2
19140;2011;1;33;1;-1;-1;30;1;4;7;8;8;587;B  ;7;3;3;1088;20;2
19141;2011;1;44;1;38;35;38;3;5;11;12;15;605;A  ;2;2;1;7031;18;1
19143;2011;2;60;5;197;197;198;2;1;1;1;1;8749;   ;;;;;;
19144;2011;2;49;1;48;35;46;3;5;11;13;16;416;A  ;3;2;1;413;18;1
19146;2011;1;37;1;271;-1;271;3;5;7;10;13;3620;B  ;7;3;1;3619;49;1
19147;2011;2;31;1;22;-1;22;3;5;10;14;16;894;C  ;1;4;3;473;20;2
19148;2011;1;53;1;179;176;179;3;0;4;11;15;463;A  ;-1;2;1;463;20;1
19149;2011;1;38;1;221;221;221;3;0;0;2;2;9835;S/D;-1;-1;3;476;68;3
19151;2011;2;40;1;228;226;228;3;5;11;18;21;1927;B  ;2;3;2;572;18;1
19154;2011;1;30;5;153;153;153;4;0;0;0;0;421;   ;-1;-1;3;421;20;2
19155;2011;1;52;2;279;57;279;3;6;10;18;25;390;B  ;-1;3;1;390;18;3
19156;2011;1;30;1;150;150;117;1;4;7;11;14;384;C  ;7;5;1;4549;20;2
19158;2011;2;22;-1;-1;-1;141;4;0;0;0;0;5690;   ;-1;-1;3;517;36;2
19159;2011;2;40;1;258;258;188;3;7;14;14;15;922;B  ;7;3;1;530;69;1
19160;2011;1;56;1;249;249;275;3;20;21;24;29;3641;S/D;-1;-1;2;9268;18;1
19162;2011;1;37;1;113;-1;277;3;6;7;9;11;3335;B  ;1;3;1;3335;18;2
19163;2011;2;48;3;275;275;275;4;0;0;0;0;5036;   ;-1;4;2;5036;20;2
19164;2011;1;28;5;181;181;45;4;0;0;0;0;235;   ;-1;-1;1;235;21;2
19165;2011;2;51;5;288;181;45;3;2;3;6;9;235;B  ;-1;3;1;235;18;1
19166;2011;2;45;1;35;35;117;3;1;6;10;13;899;A  ;3;2;1;374;18;1
19167;2011;1;38;5;237;237;287;1;3;6;8;9;285;C  ;-1;5;2;285;20;1
19169;2011;1;28;5;-1;-1;38;1;2;2;2;2;162;D  ;6;-1;3;3932;21;2
19170;2011;1;28;5;36;36;36;1;8;12;16;20;6045;C  ;6;5;3;3834;42;2
19171;2011;2;52;1;14;14;14;3;4;8;8;10;943;A  ;4;1;1;148;19;1
19172;2011;1;36;1;23;-1;257;3;6;12;13;14;943;C  ;;;;;;
19173;2011;2;29;5;45;45;176;1;1;2;3;3;922;D  ;;;;;;
19174;2011;2;44;3;201;171;271;4;-1;-1;-1;-1;1961;   ;-1;-1;3;1961;17;3
19175;2011;1;38;3;271;271;258;2;0;0;0;0;4066;   ;;;;;;
19176;2011;1;30;1;42;-1;42;1;5;7;11;15;561;C  ;6;4;3;561;35;2
19177;2011;1;35;3;279;210;279;3;1;1;3;3;5036;C  ;-1;5;3;5036;20;2
19179;2011;1;25;7;-1;-1;250;2;0;0;0;0;922;   ;;;;;;
19180;2011;1;39;1;29;29;29;3;8;18;25;47;5371;C  ;2;-1;3;4895;61;3
19182;2011;1;27;5;36;36;263;1;2;7;9;11;889;C  ;6;5;3;384;42;2
19184;2011;1;24;7;-1;-1;258;2;0;0;0;0;4549;   ;;;;;;
19185;2011;1;27;-1;-1;-1;38;4;0;0;0;0;7031;   ;-1;-1;3;175;22;2
19186;2011;1;36;1;-1;-1;38;3;2;5;7;8;919;C  ;1;4;3;1800;26;1
19187;2011;2;47;1;271;271;271;3;0;2;4;9;473;B  ;-1;3;1;473;20;1
19188;2011;2;37;1;249;249;249;3;6;6;12;14;342;C  ;-1;4;1;342;18;1
19189;2011;1;33;1;248;-1;277;1;9;16;20;21;1220;B  ;7;3;3;218;20;2
19192;2011;1;49;1;258;258;258;3;2;4;7;8;162;C  ;-1;4;1;3537;20;1
19193;2011;2;55;1;184;184;184;3;6;11;19;24;396;A  ;-1;2;1;396;18;1
19194;2011;1;33;5;-1;-1;38;1;2;7;10;11;390;D  ;6;-1;3;5911;42;3
19195;2011;2;57;1;41;38;41;3;11;14;19;27;605;A  ;4;1;1;175;19;1
19196;2011;1;31;1;45;-1;46;1;1;5;10;11;1738;C  ;;;;;;
19197;2011;2;50;1;275;186;275;3;4;18;24;48;1025;A  ;-1;2;1;1025;17;2
19198;2011;2;25;7;-1;-1;237;2;1;1;1;1;8287;   ;;;;;;
19199;2011;1;29;5;35;35;36;1;10;14;14;14;1795;D  ;;;;;;
19200;2011;2;55;3;252;251;251;4;0;0;0;0;9867;   ;-1;-1;3;9867;17;2
19201;2011;2;43;1;20;17;20;3;13;32;43;47;903;A  ;3;2;3;355;18;1
19204;2011;1;29;5;119;119;269;1;4;6;9;9;8353;C  ;6;5;2;3514;20;3
19205;2011;1;28;5;236;236;237;2;0;3;5;6;1268;   ;;;;;;
19206;2011;1;32;5;-1;-1;244;1;0;4;6;6;1557;C  ;6;5;2;1557;20;1
19207;2011;1;30;5;287;287;287;4;0;0;0;2;9304;   ;-1;-1;2;496;35;1
19208;2011;1;25;5;209;209;282;1;1;2;3;3;1268;D  ;;;;;;
19209;2011;2;54;1;176;176;176;3;5;6;8;8;3437;S/D;-1;-1;2;103;61;1
19210;2011;1;37;1;20;20;20;3;2;8;10;12;903;B  ;2;3;3;352;20;1
19211;2011;1;45;2;257;257;257;3;2;2;2;2;335;C  ;-1;4;2;335;18;2
19212;2011;2;37;1;1;1;38;3;2;4;5;6;122;S/D;;;;;;
19213;2011;2;44;1;35;35;275;3;14;24;31;37;8418;A  ;;;;;;
19215;2011;1;31;5;21;21;21;1;8;14;18;21;3501;C  ;6;4;3;3501;20;2
19216;2011;2;33;1;247;247;237;1;8;21;30;39;7550;C  ;7;5;3;282;20;2
19217;2011;1;49;1;80;74;80;3;2;4;6;8;561;B  ;-1;3;1;550;18;1
19218;2011;2;66;1;18;17;18;3;23;37;43;50;6589;A  ;4;1;1;562;17;1
19219;2011;1;31;5;279;279;279;3;1;2;2;2;980;S/D;-1;-1;1;980;21;2
19221;2011;2;40;1;257;46;257;3;4;12;14;16;1553;B  ;2;3;3;356;18;2
19223;2011;1;50;1;221;219;221;3;5;9;15;21;461;A  ;-1;1;3;476;18;1
19224;2011;1;36;1;173;-1;157;3;3;8;9;11;4947;C  ;;;;;;
19225;2011;1;35;1;106;38;38;1;4;7;8;10;890;C  ;1;-1;3;473;31;2
19226;2011;2;52;1;20;20;20;3;5;11;22;25;903;A  ;-1;1;3;355;17;1
19227;2011;2;53;1;173;150;173;3;2;4;7;8;4947;B  ;;;;;;
19228;2011;1;37;1;252;-1;224;1;3;8;13;13;5223;C  ;;;;;;
19229;2011;2;41;1;271;271;271;3;3;5;9;10;9791;B  ;1;3;3;473;20;2
19230;2011;1;29;5;35;35;257;1;2;3;5;6;7846;D  ;;;;;;
19231;2011;2;41;1;35;-1;36;3;12;25;26;31;562;A  ;2;2;2;5068;20;1
19232;2011;1;47;1;258;258;117;3;4;9;10;12;9418;B  ;2;3;1;1411;20;1
19235;2011;1;24;-1;-1;-1;237;4;1;3;3;3;247;   ;-1;-1;3;247;41;1
19236;2011;1;43;1;-1;-1;45;3;2;3;3;3;1800;C  ;-1;4;3;5843;26;1
19238;2011;1;34;1;38;38;38;3;3;8;11;12;6045;C  ;1;4;3;2060;18;3
19239;2011;2;54;1;26;26;26;3;6;9;16;25;37;B  ;;;;;;
19240;2011;1;49;1;150;35;117;3;9;12;14;16;1411;A  ;3;1;1;192;18;1
19241;2011;1;37;1;176;176;176;3;3;8;14;15;4810;B  ;2;3;3;3631;21;1
19242;2011;2;32;2;282;282;282;1;4;6;8;12;8143;D  ;;;;;;
19243;2011;1;52;5;271;271;107;4;1;2;3;3;527;   ;-1;5;2;527;26;1
19244;2011;1;36;1;258;46;258;3;2;7;9;13;37;C  ;1;4;3;1068;46;1
19245;2011;1;44;1;108;108;271;3;1;1;3;4;1947;A  ;3;2;1;3644;20;1
19246;2011;2;34;5;209;209;282;4;1;1;1;1;8453;   ;-1;-1;2;8453;20;1
19247;2011;1;29;1;38;1;38;1;5;7;10;11;8209;C  ;7;-1;3;1490;20;2
19249;2011;1;55;2;-1;-1;106;3;5;12;18;19;389;A  ;-1;2;1;386;18;1
19251;2011;1;53;5;108;108;271;3;5;7;9;20;564;C  ;-1;4;1;564;20;1
19252;2011;1;50;1;271;271;113;3;25;31;35;40;939;A  ;4;1;3;1865;17;1
